age,bmi,gender_num,activity_num,fitness_num,stress_num,meal_type_num,calorie_gap,protein_gap,calorie_ratio,is_vegetarian,is_vegan,is_diabetic,is_gluten_free,meals_per_day,sleep_quality,meal_calories,meal_protein,meal_carbs,meal_fat,meal_fiber,within_meal_class_band,accepted,goal_lose_weight,goal_gain_muscle,goal_maintain,goal_improve_health,goal_athletic_performance
68,29.5,1,4,2,1,1,1546.7,7.6,0.179,1,0,0,0,4,0,336.3,21.5,57.1,2.4,0.7,1,1,0,1,0,0,0
25,27.8,0,4,2,2,1,1580.7,7.2,0.038,1,0,0,0,4,0,61.6,4.8,8.3,1.0,0.3,1,1,1,0,0,0,0
40,32.4,0,2,1,2,1,2891.4,-20.4,0.094,0,0,0,0,4,1,299.6,5.3,61.4,3.7,3.0,1,1,0,0,0,0,1
23,36.0,0,4,3,2,3,2123.9,74.2,0.079,0,0,0,0,3,1,182.3,5.2,33.7,3.0,1.4,1,1,0,1,0,0,0
60,16.5,0,1,2,1,2,900.1,-28.0,0.336,0,0,0,0,4,1,456.3,33.2,54.6,11.7,1.1,1,1,0,1,0,0,0
30,25.9,0,1,1,2,2,1272.1,26.1,0.243,0,0,0,1,3,1,408.5,17.6,70.0,6.4,1.6,1,1,0,1,0,0,0
68,26.3,1,2,3,4,1,1944.0,85.5,0.066,0,0,1,0,4,1,137.9,4.9,27.2,1.0,1.7,1,1,0,1,0,0,0
56,38.8,1,5,2,3,4,1442.3,72.2,0.219,1,0,0,0,3,1,404.0,26.1,51.5,10.4,3.2,1,1,0,1,0,0,0
27,47.2,1,1,1,2,4,1487.1,35.7,0.231,0,0,0,0,3,1,446.5,35.6,46.6,13.1,6.1,1,1,0,1,0,0,0
62,29.6,0,1,1,2,4,2140.7,90.8,0.174,1,0,1,0,4,0,451.7,18.6,61.5,14.6,3.8,1,1,0,0,0,0,1
21,36.5,0,3,1,3,2,1364.1,17.9,0.308,0,0,0,0,3,1,606.1,50.2,93.6,3.4,2.9,1,1,1,0,0,0,0
22,42.7,0,3,2,2,4,1371.0,6.2,0.289,0,0,0,0,3,0,556.5,40.2,70.6,12.6,0.1,1,1,0,1,0,0,0
18,14.7,1,4,1,1,4,1544.7,79.4,0.24,1,0,0,0,3,0,487.4,25.3,64.9,14.1,2.0,1,1,0,0,0,1,0
32,23.1,0,2,1,2,4,1922.4,0.1,0.196,0,0,0,0,2,0,467.5,38.1,65.1,6.1,4.2,1,1,0,0,1,0,0
66,25.3,1,5,1,4,3,1663.1,83.3,0.099,1,1,0,0,3,0,183.3,6.9,26.6,5.5,2.2,1,0,0,0,1,0,0
43,24.4,1,1,1,2,2,1317.4,28.4,0.252,1,1,0,0,3,1,444.4,24.8,66.5,8.8,1.3,1,1,1,0,0,0,0
68,29.1,0,2,1,2,4,2190.4,-0.8,0.14,0,0,0,0,3,1,355.4,21.0,53.8,6.2,3.0,1,1,0,1,0,0,0
66,22.3,0,2,1,2,2,1559.4,35.4,0.277,0,0,0,0,3,1,596.6,16.3,114.7,8.1,3.4,1,1,1,0,0,0,0
58,18.2,0,2,1,3,2,713.2,36.6,0.464,1,0,0,0,4,1,616.8,39.1,90.3,11.0,3.4,1,1,1,0,0,0,0
42,34.3,1,1,3,3,1,1473.5,83.7,0.127,1,1,0,1,3,1,213.7,18.4,29.1,2.6,2.5,1,1,0,1,0,0,0
28,33.7,0,1,1,3,3,1440.9,13.9,0.128,0,0,1,0,3,1,212.1,16.1,27.8,4.0,2.3,1,1,0,0,1,0,0
34,30.9,1,2,3,3,4,2660.1,46.3,0.1,0,0,1,0,2,1,295.7,13.2,40.2,9.1,1.7,1,1,1,0,0,0,0
59,42.0,1,3,3,1,1,2855.4,24.7,0.034,1,1,0,0,3,1,100.7,5.4,15.4,1.9,0.2,1,0,0,0,1,0,0
45,37.3,1,5,2,3,3,2095.8,1.7,0.06,0,0,0,0,4,1,134.9,5.6,20.7,3.3,0.8,1,1,1,0,0,0,0
26,14.6,1,2,2,2,4,2380.5,47.3,0.132,0,0,0,0,3,1,362.3,23.8,40.4,11.7,1.1,1,1,0,0,1,0,0
33,20.5,1,3,2,2,2,1038.5,40.7,0.34,0,0,0,0,3,1,534.7,17.3,107.5,3.9,2.6,1,1,0,0,1,0,0
59,28.4,0,2,2,4,2,2561.6,14.0,0.134,0,0,0,0,2,1,394.8,5.0,72.2,9.6,2.3,1,1,0,1,0,0,0
21,33.7,0,1,1,2,2,1221.1,28.3,0.26,1,0,0,0,3,1,429.3,9.4,82.7,6.8,4.7,1,1,0,1,0,0,0
35,35.7,0,3,1,1,1,1619.1,80.5,0.125,1,0,0,0,4,0,231.3,9.1,41.8,3.1,1.1,1,1,0,1,0,0,0
49,34.5,0,1,1,1,2,2580.1,12.4,0.173,0,0,0,0,4,1,538.7,46.4,80.2,3.6,7.2,1,1,1,0,0,0,0
17,29.0,1,3,1,2,2,1433.5,56.0,0.206,0,0,0,0,2,1,371.1,20.5,66.7,2.4,1.8,1,1,0,0,0,0,1
65,18.6,1,2,1,1,2,1209.8,82.9,0.29,1,1,0,0,3,0,495.1,32.2,77.7,6.1,6.1,1,1,0,0,0,1,0
27,19.6,0,4,1,1,3,2730.2,1.7,0.072,1,0,0,0,3,1,211.2,4.1,35.6,5.8,0.0,1,1,0,0,0,0,1
21,43.6,0,5,1,2,2,1992.4,51.6,0.193,0,0,0,0,3,1,477.8,9.1,91.5,8.4,6.5,1,1,1,0,0,0,0
34,30.2,0,1,3,2,3,2215.2,69.1,0.074,1,0,0,0,3,0,177.9,14.9,20.4,4.0,1.0,1,1,0,1,0,0,0
33,30.9,1,1,1,4,4,2562.6,81.1,0.118,0,0,0,0,2,0,341.7,10.1,67.7,3.4,0.0,1,0,1,0,0,0,0
26,33.2,0,1,2,3,3,1196.8,-12.5,0.149,0,0,0,0,4,1,209.7,13.6,25.9,5.7,2.0,1,1,0,1,0,0,0
65,40.9,1,1,3,3,4,1290.1,30.3,0.295,0,0,0,0,4,1,539.8,38.7,85.0,5.0,5.2,1,1,0,1,0,0,0
61,36.1,1,5,1,2,3,3089.6,54.1,0.028,0,0,0,0,3,1,87.8,2.2,18.3,0.7,0.5,1,1,0,1,0,0,0
43,43.1,0,4,2,4,3,1316.8,85.4,0.099,0,0,1,0,3,0,144.9,7.1,25.1,1.8,0.8,1,0,1,0,0,0,0
39,22.9,1,3,1,2,1,1807.1,-2.2,0.083,1,0,0,0,4,0,162.9,6.6,28.1,2.7,1.3,1,1,0,0,1,0,0
30,16.2,0,4,2,3,2,2340.3,-17.5,0.216,0,0,0,0,3,0,644.8,25.4,109.7,11.6,6.0,1,1,0,1,0,0,0
48,27.2,0,2,1,1,4,1065.0,87.1,0.295,1,1,0,0,3,0,446.5,9.2,92.0,4.6,2.4,1,1,0,0,0,1,0
50,21.2,0,1,1,1,3,2753.1,66.8,0.022,1,0,0,1,3,1,61.9,5.3,6.1,1.8,0.3,1,1,1,0,0,0,0
53,21.1,1,4,2,1,1,1686.1,5.1,0.157,0,0,0,0,3,1,314.4,9.0,47.1,10.0,3.0,1,1,0,1,0,0,0
43,23.5,1,3,1,1,3,2401.4,16.7,0.051,1,0,0,0,3,1,129.3,4.8,19.0,3.8,1.3,1,0,0,0,1,0,0
69,44.7,0,5,1,1,2,2775.1,44.5,0.117,0,0,0,0,3,1,368.0,20.5,46.9,10.9,0.2,1,1,0,0,1,0,0
69,19.9,1,4,2,3,3,1613.7,63.8,0.04,0,0,0,0,2,0,67.0,1.1,12.1,1.6,0.8,1,1,0,1,0,0,0
56,18.3,0,5,2,2,1,2736.9,-2.8,0.049,0,0,0,0,2,0,142.2,5.2,27.2,1.4,1.3,1,1,0,0,1,0,0
25,23.4,1,5,2,3,1,1716.0,73.1,0.157,0,0,0,0,3,1,318.6,6.7,58.5,6.4,4.6,1,1,0,1,0,0,0
47,38.6,0,1,3,2,4,1581.4,67.1,0.216,0,0,0,0,3,1,434.7,37.5,58.8,5.5,3.8,1,1,0,1,0,0,0
23,30.6,1,3,3,1,1,1604.6,58.4,0.139,0,0,0,0,4,1,258.7,16.8,29.5,8.2,3.1,1,1,0,0,1,0,0
19,30.3,1,2,1,3,3,2548.5,90.9,0.053,0,0,1,0,3,0,143.5,6.6,24.0,2.3,0.3,1,1,0,1,0,0,0
17,23.3,1,5,2,3,2,2379.9,-2.2,0.224,0,0,0,0,3,1,687.7,44.5,113.4,6.2,2.7,1,1,1,0,0,0,0
61,39.9,1,3,1,2,1,1163.0,92.7,0.212,0,0,1,0,3,0,313.5,6.5,66.4,2.4,1.2,1,0,1,0,0,0,0
51,46.9,1,3,2,2,2,1463.1,2.9,0.22,1,1,0,0,3,1,411.7,27.0,56.2,8.8,0.2,1,1,0,0,0,0,1
23,19.1,1,4,1,2,4,1600.7,91.5,0.183,1,0,0,0,4,1,358.7,28.6,41.7,8.6,2.9,1,1,0,0,1,0,0
65,30.4,1,1,2,3,1,2280.0,28.6,0.133,0,0,0,0,4,1,348.6,24.2,40.6,9.9,3.1,1,1,1,0,0,0,0
48,24.1,1,2,1,2,2,1889.6,88.6,0.206,0,0,0,0,3,0,489.3,12.0,75.6,15.4,4.1,1,1,0,1,0,0,0
56,16.7,0,2,2,2,1,2400.0,-5.9,0.052,1,1,0,0,3,1,131.1,11.5,19.3,0.9,1.3,1,1,0,0,1,0,0
63,20.0,0,2,3,1,1,2720.8,-27.1,0.072,0,0,1,0,3,0,210.9,4.6,43.9,1.9,1.2,1,1,0,0,1,0,0
51,24.9,0,1,3,3,4,1661.4,-19.5,0.176,1,0,0,0,2,1,355.5,27.8,55.4,2.5,4.5,1,1,0,1,0,0,0
54,27.3,1,5,3,2,1,1764.4,-12.5,0.068,1,0,1,0,2,1,129.0,5.3,22.4,2.0,1.9,1,1,0,1,0,0,0
41,54.0,1,3,3,2,3,3013.3,84.9,0.055,1,0,0,0,3,0,174.4,12.2,27.1,1.9,1.1,1,1,0,0,0,0,1
48,30.6,1,2,1,2,3,2666.9,-8.4,0.041,0,0,0,0,4,1,113.7,8.1,12.5,3.5,1.5,1,1,0,0,0,1,0
51,28.6,0,2,2,2,4,1029.9,6.5,0.289,0,0,0,1,4,1,418.0,22.1,62.9,8.7,1.5,1,1,0,0,1,0,0
17,16.2,1,1,3,3,3,1333.3,-11.8,0.141,1,0,0,0,3,1,218.0,5.4,39.8,4.1,0.6,1,1,1,0,0,0,0
42,22.9,0,3,2,1,4,2569.2,4.3,0.132,1,0,0,0,3,1,390.6,15.4,69.0,5.9,5.2,1,1,0,0,1,0,0
32,15.8,0,1,1,3,1,1823.3,-4.6,0.141,0,0,0,0,3,1,300.4,13.9,55.4,2.6,1.7,1,1,0,0,0,1,0
53,34.2,0,4,2,4,1,2062.4,79.0,0.1,1,1,0,0,3,1,228.3,4.9,47.8,1.9,2.1,1,0,1,0,0,0,0
67,26.9,1,1,3,2,4,2429.5,-28.3,0.195,0,0,1,0,3,1,587.8,37.3,95.8,6.2,7.3,1,1,0,0,1,0,0
45,17.7,1,5,1,1,2,2746.7,36.6,0.127,1,0,0,0,4,1,400.6,28.6,60.5,4.9,4.2,1,1,1,0,0,0,0
30,19.3,0,1,3,2,3,2886.6,13.0,0.063,0,0,0,1,2,1,195.4,10.2,32.2,2.8,0.9,1,1,0,0,1,0,0
22,15.9,0,3,1,3,3,1831.1,79.0,0.051,0,0,1,0,3,1,97.6,1.8,19.3,1.5,0.5,1,1,0,1,0,0,0
25,24.2,0,3,1,2,1,2990.8,74.4,0.04,1,0,0,0,3,0,126.1,2.1,21.9,3.3,1.5,1,1,0,1,0,0,0
47,27.9,0,1,2,2,1,1797.7,36.4,0.068,0,0,0,0,3,1,131.9,6.0,18.2,3.9,1.3,1,1,0,0,1,0,0
31,12.3,1,2,2,3,3,1871.8,13.1,0.056,1,0,0,0,3,0,111.2,9.1,14.6,1.8,1.5,1,1,0,0,1,0,0
56,43.4,1,3,2,1,1,2724.3,39.1,0.096,1,0,0,0,3,0,289.9,8.5,60.2,1.7,0.7,1,1,0,0,1,0,0
36,29.8,0,4,1,3,1,2053.8,62.9,0.094,1,0,0,0,3,1,213.0,2.8,45.3,2.3,1.4,1,1,0,0,0,1,0
25,43.0,0,1,1,2,3,3004.9,39.5,0.033,0,0,0,0,3,0,102.1,3.0,18.7,1.7,0.1,1,1,0,0,0,0,1
43,33.5,1,2,2,3,3,2226.0,49.3,0.028,0,0,0,0,3,0,64.0,1.8,9.8,1.9,0.6,1,1,1,0,0,0,0
24,37.0,0,1,2,2,3,1746.6,6.1,0.065,1,0,1,0,3,0,122.2,2.7,22.6,2.4,1.2,1,1,0,0,0,1,0
60,42.7,0,1,2,4,4,1818.6,13.4,0.244,0,0,0,0,3,0,587.4,20.1,104.3,10.0,4.4,1,1,0,1,0,0,0
33,34.3,0,3,1,2,3,1421.2,-25.6,0.059,1,0,0,0,2,1,89.2,7.6,11.0,1.6,0.7,1,1,0,1,0,0,0
43,20.9,0,3,1,3,1,1540.0,81.0,0.164,0,0,1,0,4,1,302.4,10.8,60.8,1.8,2.0,1,0,1,0,0,0,0
63,11.6,0,3,1,2,2,1313.4,-17.9,0.247,1,0,1,0,4,1,431.0,9.7,84.9,5.8,6.2,1,1,1,0,0,0,0
61,30.6,0,4,1,1,1,2541.7,34.4,0.111,0,0,0,1,2,1,317.7,4.9,67.5,3.1,1.7,1,1,0,0,1,0,0
50,30.4,0,1,2,2,2,787.5,14.7,0.46,1,0,0,0,4,1,671.5,44.7,75.3,21.3,7.2,1,1,0,0,1,0,0
64,42.4,1,5,3,2,4,904.8,24.9,0.36,1,0,0,0,3,0,509.2,30.8,86.8,4.3,7.4,1,1,0,0,0,1,0
20,44.2,1,5,3,2,3,1314.1,-6.0,0.08,0,0,0,0,3,0,113.6,4.9,15.9,3.4,0.8,1,1,0,0,1,0,0
65,33.8,1,4,1,1,4,1406.9,79.9,0.26,1,0,0,0,4,0,494.0,23.3,77.6,10.0,6.2,1,1,1,0,0,0,0
22,31.3,0,5,1,3,2,2294.8,-19.7,0.199,0,0,0,0,3,0,571.2,10.2,93.5,17.4,5.8,1,1,1,0,0,0,0
34,31.1,0,4,1,2,3,1489.7,70.5,0.068,1,0,0,0,2,0,108.1,2.6,20.4,1.8,1.2,1,0,0,0,0,0,1
45,37.5,0,1,1,1,4,2149.6,-17.2,0.215,1,0,0,0,4,0,588.4,35.1,89.2,10.1,6.2,1,1,0,0,0,1,0
68,16.1,0,2,1,2,2,2137.6,95.7,0.203,0,0,0,0,2,0,544.3,14.4,86.7,15.6,3.8,1,1,0,0,1,0,0
65,26.1,1,3,1,2,4,1096.8,98.3,0.293,0,0,0,0,2,1,454.0,30.6,77.2,2.6,1.8,1,1,0,0,1,0,0
47,32.5,0,5,1,2,2,1747.7,-0.4,0.276,0,0,0,0,3,1,666.2,23.4,101.1,18.7,6.0,1,1,0,1,0,0,0
44,26.1,1,5,1,2,1,1354.3,47.2,0.198,1,0,0,0,3,0,334.4,10.6,62.3,4.8,4.0,1,1,0,0,0,0,1
39,29.6,0,2,2,1,1,2183.3,37.0,0.113,1,0,0,0,3,1,278.3,3.8,62.0,1.7,1.2,1,0,0,0,0,0,1
35,28.7,1,2,1,1,3,1381.1,35.1,0.083,1,0,0,0,3,1,125.4,2.1,23.1,2.7,1.8,1,1,1,0,0,0,0
50,12.8,0,3,2,3,3,1227.6,33.7,0.07,0,0,0,0,4,0,93.0,7.2,11.8,1.9,1.1,1,1,0,0,1,0,0
63,30.0,1,1,2,2,4,1692.4,-9.8,0.216,0,0,0,0,4,0,465.7,32.1,76.4,3.5,3.9,1,1,0,0,0,1,0
48,27.1,0,2,2,3,4,1135.6,23.0,0.329,0,0,0,0,2,1,557.2,28.6,100.7,4.4,6.6,1,1,0,0,1,0,0
58,26.9,1,2,1,1,3,2571.9,-19.9,0.059,0,0,0,1,3,1,160.4,13.6,16.3,4.5,1.8,1,1,0,0,0,1,0
38,25.9,1,4,1,4,3,2434.6,56.3,0.075,1,0,1,0,3,1,198.3,9.8,35.3,2.0,2.3,1,1,0,1,0,0,0
23,34.5,1,1,3,2,2,2054.3,40.5,0.16,1,0,0,0,3,0,392.3,25.4,62.6,4.5,2.0,1,1,0,0,0,0,1
61,25.5,1,1,1,2,4,1980.3,7.3,0.144,1,0,0,0,2,1,334.3,22.7,51.5,4.1,2.9,1,1,0,0,0,1,0
19,31.1,0,3,2,2,3,1534.8,71.2,0.034,0,0,0,1,3,1,54.6,4.7,4.8,1.8,0.3,1,1,0,0,0,1,0
52,25.9,0,4,2,2,4,1075.1,26.4,0.33,0,0,1,0,3,1,528.6,12.8,90.2,13.0,2.5,1,0,0,0,0,1,0
55,31.1,1,1,2,1,4,1681.3,87.0,0.2,0,0,0,0,2,0,421.3,5.3,69.9,13.4,4.0,1,1,0,0,0,1,0
36,19.0,1,4,2,1,1,1735.9,70.0,0.047,0,0,0,0,3,0,84.9,4.9,14.8,0.7,1.0,1,1,0,1,0,0,0
20,38.5,0,3,1,3,1,2264.5,51.9,0.104,0,0,0,0,3,1,263.1,20.6,29.4,7.0,3.8,1,1,0,0,1,0,0
23,39.8,0,2,2,2,4,1844.5,76.0,0.236,0,0,0,0,3,1,569.4,13.8,106.8,9.7,4.8,1,1,0,1,0,0,0
61,12.2,1,1,1,3,1,2212.7,91.4,0.097,1,0,0,0,3,0,238.4,12.9,40.0,3.0,2.1,1,1,1,0,0,0,0
69,20.3,1,3,2,3,1,2106.9,25.6,0.086,0,0,0,0,2,1,197.0,5.4,38.6,2.3,1.6,1,1,1,0,0,0,0
49,24.7,0,4,2,2,4,2738.3,11.7,0.116,0,0,0,0,2,0,358.3,29.2,50.2,4.5,0.5,1,1,0,0,0,1,0
35,48.0,0,3,3,2,4,1822.5,96.3,0.19,0,0,0,0,2,1,427.7,10.9,74.4,9.6,2.5,1,1,1,0,0,0,0
54,16.1,0,2,1,1,2,2680.1,72.7,0.141,1,0,0,0,4,1,439.1,6.1,84.8,8.4,1.9,1,0,0,0,0,0,1
36,32.0,0,3,1,2,3,1480.3,96.9,0.123,0,0,0,0,3,1,207.1,17.7,26.1,3.5,2.7,1,1,0,1,0,0,0
23,17.0,1,4,1,2,3,2521.5,3.9,0.071,0,0,0,0,3,0,191.9,7.0,28.3,5.7,2.6,1,1,0,0,0,1,0
25,21.1,1,5,2,3,3,2102.1,42.7,0.086,1,0,0,0,2,1,198.9,10.2,34.7,2.1,3.0,1,1,1,0,0,0,0
23,13.4,1,2,1,2,3,2888.5,24.6,0.034,0,0,1,0,4,0,103.1,5.2,13.1,3.3,0.9,1,1,0,0,0,1,0
58,29.9,0,1,1,3,4,1539.0,22.2,0.226,0,0,0,0,3,0,450.2,37.5,54.0,9.4,4.0,1,1,0,0,1,0,0
22,38.9,0,4,1,2,1,2441.1,77.7,0.056,1,0,0,0,2,1,145.1,5.6,26.5,1.8,1.6,1,0,0,0,0,0,1
69,36.1,1,5,1,3,4,2071.9,72.5,0.216,0,0,1,0,3,0,572.5,18.2,89.8,15.6,5.9,1,1,0,0,0,0,1
23,39.4,1,3,3,4,3,1419.1,79.6,0.106,0,0,0,1,3,0,168.2,7.4,29.2,2.4,1.1,1,1,0,0,0,1,0
62,21.0,1,5,1,2,2,2044.8,-18.2,0.239,1,1,0,0,3,1,640.7,26.9,87.7,20.3,1.8,1,1,0,0,0,1,0
16,39.4,0,3,2,2,4,2137.0,59.1,0.149,1,0,0,0,4,0,373.4,28.5,40.9,10.6,5.1,1,1,0,0,0,0,1
54,51.5,1,1,3,2,2,1423.3,38.3,0.265,1,0,0,0,3,1,513.1,6.8,101.0,9.1,5.1,1,1,0,0,1,0,0
67,42.4,0,4,1,2,1,2291.9,53.5,0.072,0,0,0,0,3,1,178.8,3.0,35.5,2.7,0.5,1,1,0,0,1,0,0
55,40.6,1,2,1,2,1,2046.9,11.4,0.14,0,0,0,0,3,1,334.5,6.1,70.6,3.1,1.8,1,1,1,0,0,0,0
29,34.4,1,1,2,4,1,1742.4,64.0,0.087,1,1,1,0,2,0,166.8,6.9,30.5,1.9,1.2,1,0,0,0,1,0,0
19,41.7,0,2,1,2,1,1482.4,28.5,0.19,1,0,1,1,4,1,347.5,5.9,69.8,5.0,1.1,1,0,1,0,0,0,0
26,22.2,1,3,1,1,1,3007.9,20.9,0.05,0,0,0,0,3,0,158.6,7.5,29.6,1.1,1.2,1,1,0,1,0,0,0
20,20.1,0,5,2,2,1,2002.8,37.9,0.029,0,0,0,0,2,0,60.2,4.5,6.5,1.8,0.3,1,1,0,1,0,0,0
33,34.1,1,1,3,1,2,2261.1,-1.5,0.232,1,0,0,1,3,1,683.5,44.0,116.0,4.8,5.9,1,1,0,1,0,0,0
67,39.4,1,4,1,2,4,1919.5,98.4,0.177,0,0,0,0,3,1,411.6,5.3,81.9,7.0,1.3,1,0,0,1,0,0,0
20,50.7,0,2,1,2,4,1528.6,50.3,0.163,1,0,0,0,3,1,296.6,25.6,42.1,2.9,1.1,1,1,0,0,0,0,1
25,28.6,0,1,1,2,4,1510.0,73.9,0.241,0,0,0,0,3,1,478.2,38.1,53.6,12.4,6.9,1,1,0,1,0,0,0
27,33.1,1,2,3,4,1,2367.2,65.2,0.052,1,0,0,0,3,0,130.5,10.7,18.6,1.4,1.9,1,1,0,1,0,0,0
52,18.7,1,1,2,2,1,1685.7,-12.7,0.13,1,0,0,0,3,0,252.9,17.3,39.5,2.8,1.2,1,1,1,0,0,0,0
53,17.2,0,3,2,2,3,1772.2,21.8,0.048,0,0,0,0,2,0,89.8,4.8,13.1,2.0,1.0,1,1,0,1,0,0,0
63,20.5,1,1,1,4,2,1264.1,39.3,0.299,1,0,0,0,3,1,540.3,31.5,72.8,13.7,7.6,1,1,0,0,1,0,0
54,32.1,0,1,1,1,4,1607.1,80.7,0.208,1,0,0,0,2,1,423.3,21.9,78.0,2.6,0.4,1,1,0,0,0,1,0
16,24.0,1,3,2,2,2,1964.8,95.8,0.224,1,1,0,0,2,1,565.6,21.2,97.1,10.3,2.6,1,1,1,0,0,0,0
27,35.5,0,2,1,2,4,1784.9,-14.2,0.24,1,0,0,0,3,1,563.5,18.3,102.7,8.8,1.0,1,1,0,1,0,0,0
69,31.6,0,4,1,2,3,1693.9,81.4,0.032,1,0,0,0,4,1,55.4,2.3,9.1,1.1,0.3,1,0,0,0,0,1,0
61,15.9,0,1,1,2,3,2966.2,15.1,0.067,0,0,0,0,4,1,214.5,4.8,43.7,2.2,2.1,1,1,0,0,1,0,0
70,15.7,0,3,2,1,3,2289.6,96.9,0.04,0,0,0,0,2,1,94.3,6.3,13.1,1.8,0.4,1,1,0,0,0,1,0
70,21.1,0,1,3,4,2,1975.2,70.5,0.241,0,0,0,0,2,1,626.1,45.9,65.0,20.3,5.5,1,1,0,0,0,1,0
67,21.0,0,5,1,2,3,1499.0,-21.4,0.054,0,0,0,0,3,0,85.0,4.7,13.6,1.3,0.0,1,1,0,0,0,1,0
61,15.6,0,3,1,2,2,1185.2,2.9,0.323,1,0,0,0,3,1,566.1,25.8,90.9,11.0,1.1,1,1,0,1,0,0,0
67,36.6,1,1,2,3,3,2042.4,21.1,0.094,0,0,0,0,3,1,212.9,10.9,30.2,5.4,0.1,1,1,1,0,0,0,0
27,28.6,1,1,1,3,4,2060.3,-20.1,0.211,0,0,0,0,3,1,549.8,12.0,113.1,5.5,4.1,1,1,0,1,0,0,0
36,32.5,0,3,1,3,1,1215.2,53.1,0.147,1,0,0,0,3,0,208.7,3.8,33.0,6.9,0.6,1,1,0,0,1,0,0
66,23.6,0,3,2,2,3,2127.1,78.5,0.036,1,0,0,0,3,1,79.0,6.1,9.5,1.8,0.8,1,1,0,0,1,0,0
54,20.0,0,3,1,1,2,1716.3,7.6,0.177,1,1,0,0,3,0,370.0,20.8,65.9,2.6,2.4,1,1,0,1,0,0,0
40,34.6,1,5,2,1,2,1529.0,64.9,0.221,1,1,0,0,3,1,434.4,27.6,75.2,2.6,1.0,1,1,0,0,0,1,0
55,34.7,1,4,1,4,2,976.1,28.0,0.281,0,0,0,0,2,1,381.1,24.2,65.5,2.5,2.0,1,1,1,0,0,0,0
43,26.3,0,1,2,1,2,1489.7,-5.6,0.207,1,0,0,0,3,1,389.2,7.9,82.6,3.0,4.8,1,1,1,0,0,0,0
62,42.0,1,5,1,1,1,2058.9,-1.3,0.078,0,0,0,0,2,0,173.8,4.4,36.5,1.1,0.8,1,1,1,0,0,0,0
48,40.2,1,1,3,4,3,2279.0,35.4,0.058,0,0,0,0,2,1,139.3,8.3,20.6,2.6,1.6,1,0,0,0,0,1,0
41,38.8,0,1,1,3,2,1636.8,55.1,0.239,0,0,0,0,3,0,514.4,13.9,78.9,15.9,7.2,1,1,0,1,0,0,0
63,31.1,1,5,1,2,3,3040.4,16.7,0.029,0,0,0,0,3,1,89.6,2.1,15.4,2.2,0.2,1,1,0,0,1,0,0
20,40.1,1,4,1,3,3,1328.0,70.2,0.12,1,0,0,0,2,1,181.6,9.1,23.0,5.9,2.5,1,1,0,0,0,0,1
36,38.3,0,2,1,1,4,1866.5,17.2,0.146,0,0,0,0,3,0,317.9,4.0,55.4,8.9,2.7,1,1,0,1,0,0,0
26,18.2,0,2,2,2,2,2154.7,62.8,0.245,0,0,1,0,2,1,698.3,17.4,114.0,19.2,7.4,1,1,0,0,1,0,0
47,14.2,0,1,1,2,3,1355.2,33.5,0.127,0,0,0,1,2,0,197.5,11.2,33.4,2.1,2.3,1,1,0,0,0,1,0
65,26.1,1,1,1,2,3,1287.8,9.0,0.129,0,0,1,0,3,1,190.6,3.1,39.7,2.2,1.3,1,1,0,1,0,0,0
22,30.8,1,3,3,4,1,1367.6,2.9,0.202,0,0,0,0,4,1,345.9,5.8,67.1,6.0,3.5,1,1,0,0,0,1,0
38,20.0,0,1,1,3,1,1536.8,11.5,0.068,1,1,0,0,3,0,111.7,1.4,20.0,2.9,1.3,1,1,0,1,0,0,0
37,12.2,0,2,1,2,2,2224.6,-10.4,0.207,0,0,0,0,2,1,581.3,41.4,93.7,4.6,0.8,1,1,1,0,0,0,0
41,32.4,1,1,2,3,4,1856.5,-16.9,0.163,0,0,0,0,3,1,362.5,17.4,47.5,11.4,1.7,1,1,0,0,1,0,0
31,18.5,1,2,2,2,4,2099.4,76.6,0.145,0,0,0,0,3,1,355.0,8.0,70.0,4.8,0.1,1,1,0,0,0,0,1
21,36.2,0,2,1,2,2,2287.6,8.7,0.171,0,0,0,0,3,1,470.2,24.1,64.3,13.0,1.8,1,1,1,0,0,0,0
16,50.5,0,2,2,2,2,1952.9,-19.7,0.197,0,0,1,0,2,1,478.0,30.6,53.7,15.7,0.9,1,1,0,0,1,0,0
61,16.9,0,1,2,4,1,2657.9,72.4,0.061,0,0,0,0,4,1,173.6,4.3,32.4,3.0,1.3,1,1,0,0,1,0,0
50,35.3,0,3,2,3,3,2472.0,5.4,0.072,1,0,0,1,4,0,192.0,14.2,27.4,2.9,1.3,1,1,0,0,1,0,0
23,30.7,1,1,2,3,2,1570.4,58.8,0.305,0,0,0,0,4,1,689.4,39.3,111.1,9.7,4.3,1,1,0,0,0,1,0
60,33.0,1,4,2,3,4,1056.7,-28.0,0.315,0,0,0,0,4,0,485.8,28.1,64.6,12.8,0.1,1,1,0,0,0,1,0
16,20.1,1,4,2,4,3,2737.6,2.3,0.051,1,1,0,0,3,1,146.2,9.1,19.9,3.4,1.4,1,1,0,1,0,0,0
30,22.5,1,1,1,2,1,1262.2,-18.8,0.146,0,0,0,0,4,0,215.6,8.6,39.2,2.7,2.0,1,1,1,0,0,0,0
54,42.7,0,1,1,3,1,1208.3,59.0,0.216,0,0,0,0,3,1,332.5,12.8,66.1,1.9,1.8,1,1,0,0,0,0,1
